0.0,6,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.742857142857142,4
0.00196078431372549,1,1,0.1323231249504025,0.742857142857142,4
0.0,8,1,0.1323231249504025,0.7974212689190903,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.7974212689190903,4
0.0,4,1,0.1323231249504025,0.7974212689190903,4
0.0,8,1,0.1323231249504025,0.7974212689190903,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.7974212689190903,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.771428571428572,4
0.0,8,1,0.1323231249504025,0.771428571428572,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.771428571428572,4
0.00196078431372549,1,1,0.1323231249504025,0.742857142857142,4
0.0,4,1,0.1323231249504025,0.771428571428572,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.742857142857142,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.714285714285714,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.742857142857142,4
0.0,8,1,0.1323231249504025,0.742857142857142,4
0.0,4,1,0.1323231249504025,0.8,4
0.0,8,1,0.1323231249504025,0.8,4
0.00196078431372549,1,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.771428571428572,4
0.0,4,1,0.1323231249504025,0.771428571428572,4
0.0,4,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.8,4
0.0,4,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.8,4
0.0,6,1,0.1323231249504025,0.8,4
